epoch,train_loss,val_loss,val_cbf_rmse,val_att_rmse,lr
46,0.22210829522536726,0.22217655181884766,4.613194,0.37161368,0.001
47,0.22175208950529293,0.22175449132919312,4.6035438,0.3734764,0.001
48,0.22191462483333083,0.2218685895204544,4.6228113,0.37063703,0.001
49,0.22183798177509892,0.22188404202461243,4.630997,0.37241158,0.001
50,0.22165101295223041,0.22221213579177856,4.6185484,0.37400666,0.001
51,0.2216166203119317,0.2218194603919983,4.671179,0.37077194,0.001
52,0.22165586084735636,0.22141696512699127,4.6095424,0.37168962,0.001
53,0.22155275758431883,0.22170187532901764,4.593759,0.37181586,0.001
54,0.22120267760996914,0.22154730558395386,4.6342683,0.37160346,0.001
55,0.22151806950569153,0.22116483747959137,4.594006,0.3708562,0.001
56,0.22118313215216812,0.2221568375825882,4.627947,0.370607,0.001
57,0.22141080790636491,0.22177153825759888,4.61448,0.37138742,0.001
58,0.22119696803238928,0.2216317057609558,4.6143727,0.37155473,0.001
59,0.22110669314861298,0.2209797352552414,4.596324,0.37136894,0.001
60,0.22111523197013505,0.22282138466835022,4.595855,0.37091082,0.001
61,0.22127538387264525,0.22151252627372742,4.6204233,0.3725453,0.001
62,0.2211261455501829,0.22250425815582275,4.6552944,0.37184638,0.001
63,0.22123641338275404,0.22163991630077362,4.626453,0.37035283,0.001
64,0.2210488641748623,0.2213021218776703,4.638781,0.36994267,0.001
65,0.22100943494208006,0.22185629606246948,4.6221013,0.37348512,0.001
66,0.22040302884213778,0.22079616785049438,4.631077,0.3698327,0.0005
67,0.22033022997938856,0.2203284054994583,4.5820127,0.3712604,0.0005
68,0.22038599225331326,0.22043517231941223,4.618348,0.3698937,0.0005
69,0.2204364529069589,0.22099651396274567,4.628623,0.3718665,0.0005
70,0.22033993854206435,0.2203221619129181,4.603126,0.37032938,0.0005
71,0.22029561975172587,0.220336452126503,4.5871515,0.37051547,0.0005
72,0.22023628211143065,0.22046729922294617,4.6172643,0.370642,0.0005
73,0.2202803358739736,0.22039015591144562,4.594421,0.37103498,0.0005
74,0.22001538045552313,0.22019237279891968,4.5991864,0.37001002,0.00025
75,0.2199667610076009,0.21998727321624756,4.5936646,0.37020186,0.00025
76,0.21996906141237338,0.22015714645385742,4.5929747,0.36985993,0.00025
77,0.21994256882035002,0.2201453298330307,4.604452,0.37066683,0.00025
78,0.21999884305559858,0.22025787830352783,4.6015706,0.36997062,0.00025
79,0.2199224484514217,0.22007569670677185,4.5856433,0.37069803,0.00025
80,0.21997070586194797,0.2202456146478653,4.58799,0.3698463,0.00025
81,0.21998419719082968,0.21996092796325684,4.594058,0.37032363,0.00025
82,0.21991143634124677,0.21996694803237915,4.589275,0.37019235,0.00025
83,0.21994079771090527,0.22019310295581818,4.587884,0.37142125,0.00025
84,0.21996116303667732,0.22025786340236664,4.5876875,0.37010416,0.00025
85,0.21998287570111605,0.21997682750225067,4.5958333,0.36962906,0.00025
86,0.21991905995777675,0.21994531154632568,4.595725,0.37038842,0.00025
87,0.21990308028702832,0.22015130519866943,4.6079564,0.37010777,0.00025
88,0.2197389225570523,0.21990187466144562,4.580453,0.37013963,0.000125
89,0.21969302348336395,0.21988628804683685,4.5856237,0.3694533,0.000125
90,0.21972276969831817,0.21988056600093842,4.5903916,0.3701208,0.000125
91,0.2197106038125194,0.21990033984184265,4.592193,0.37040246,0.000125
92,0.2197229009197683,0.21986912190914154,4.5866246,0.36981663,0.000125
93,0.21973619518839582,0.21978797018527985,4.583345,0.36982274,0.000125
94,0.2197260034023499,0.21988756954669952,4.588953,0.3698316,0.000125
95,0.21971877208169627,0.21986202895641327,4.5972934,0.36976156,0.000125
96,0.21970035090130202,0.21984992921352386,4.5985975,0.36970475,0.000125
97,0.21967418294171898,0.21988952159881592,4.5819893,0.36934945,0.000125
98,0.21973408393713892,0.2199123054742813,4.5908566,0.3701021,0.000125
99,0.21967952470390165,0.22003288567066193,4.595492,0.37064373,0.000125
100,0.21962443389454667,0.21977031230926514,4.5842566,0.37012973,6.25e-05
