epoch,train_loss,val_loss,val_cbf_rmse,val_att_rmse,lr
30,0.22298297559728428,0.2233523428440094,4.6729846,0.37452224,0.001
31,0.22281610539981297,0.22345410287380219,4.608247,0.37442267,0.001
32,0.2227054326509943,0.22387202084064484,4.7128124,0.37450948,0.001
33,0.22268756129303757,0.22257807850837708,4.613756,0.3725831,0.001
34,0.2226741954076047,0.22309967875480652,4.6356306,0.37194344,0.001
35,0.22247513885400733,0.22290369868278503,4.6129336,0.37343007,0.001
36,0.22207829614683072,0.22212940454483032,4.6123447,0.37287572,0.001
37,0.2223522208478986,0.22380885481834412,4.615388,0.37352523,0.001
38,0.22220660670071232,0.2222210168838501,4.6042857,0.37344193,0.001
39,0.22210627550981482,0.22236579656600952,4.611199,0.37410492,0.001
40,0.22203079641473536,0.22177964448928833,4.607803,0.37246436,0.001
41,0.22189589969965876,0.22231483459472656,4.6171193,0.3730134,0.001
42,0.22166389287734517,0.22139409184455872,4.5985904,0.37197492,0.001
43,0.22193492447235147,0.2222418636083603,4.6198697,0.37275627,0.001
44,0.22164489207219104,0.2219361662864685,4.640295,0.370879,0.001
45,0.22180498741110977,0.221897691488266,4.6179347,0.3739971,0.001
46,0.2213537788816861,0.22144721448421478,4.6173024,0.37287068,0.001
47,0.22159004409094246,0.22205454111099243,4.5926037,0.37036347,0.001
48,0.22159846780859693,0.2213011234998703,4.637346,0.37106603,0.001
49,0.22111848802590856,0.2215752750635147,4.6042485,0.36966303,0.001
50,0.2212729140812037,0.2215343862771988,4.5883746,0.37155047,0.001
51,0.22148415735181498,0.2216407209634781,4.620961,0.37139842,0.001
52,0.2211562828445921,0.2209632694721222,4.617135,0.37069955,0.001
53,0.22095180941479547,0.22223655879497528,4.638957,0.3712073,0.001
54,0.22117448826225436,0.2216309756040573,4.6260815,0.37107405,0.001
55,0.22086640949151953,0.22105391323566437,4.6056514,0.3719108,0.001
56,0.2207707206205446,0.2213955670595169,4.6142235,0.37064052,0.001
57,0.22082513662017123,0.22085078060626984,4.5900073,0.3708971,0.001
58,0.22101586448902988,0.22086341679096222,4.616644,0.36966163,0.001
59,0.22093431651592255,0.2208787053823471,4.601224,0.37098712,0.001
60,0.22083684239460497,0.22097374498844147,4.575549,0.37021104,0.001
61,0.22081783717992354,0.22066330909729004,4.603715,0.37236258,0.001
62,0.22067736940724508,0.2207930088043213,4.581595,0.3717638,0.001
63,0.22094108514031585,0.22150865197181702,4.625062,0.37113568,0.001
64,0.22072623594074833,0.2208084762096405,4.621878,0.37000322,0.001
65,0.22065428340313387,0.22050780057907104,4.608523,0.37128204,0.001
66,0.2205156145655379,0.2207501381635666,4.6242537,0.3703572,0.001
67,0.2205043679901532,0.22044725716114044,4.6033235,0.37072808,0.001
68,0.22044203050282538,0.2201586216688156,4.5912247,0.37026668,0.001
69,0.22053188891435155,0.22064858675003052,4.594932,0.370175,0.001
70,0.220643905808731,0.2203773409128189,4.595031,0.37002087,0.001
71,0.2205477131872761,0.22066813707351685,4.5829277,0.37106282,0.001
72,0.22061807875122344,0.22061175107955933,4.6013937,0.36976326,0.001
73,0.22027257084846497,0.22061903774738312,4.600258,0.3699768,0.001
74,0.2203012897956128,0.22210118174552917,4.6543765,0.36954933,0.001
75,0.2199117980745374,0.22008591890335083,4.5843706,0.37125677,0.0005
76,0.21975768220667935,0.21973846852779388,4.5875726,0.36970967,0.0005
77,0.21975339508178282,0.21985480189323425,4.5817013,0.370658,0.0005
78,0.21976823025211997,0.21980494260787964,4.5988336,0.37094963,0.0005
79,0.21973700836604956,0.21980269253253937,4.581188,0.3699688,0.0005
80,0.21973883664729643,0.2197277545928955,4.5858064,0.36930913,0.0005
81,0.2197265774011612,0.22000132501125336,4.58925,0.37114102,0.0005
82,0.2197665409470091,0.21997010707855225,4.610263,0.3699428,0.0005
83,0.21950014999934606,0.21961820125579834,4.576766,0.3687518,0.00025
84,0.21947262846693702,0.2195809930562973,4.588189,0.3694771,0.00025
85,0.21945877038702674,0.21974405646324158,4.5799994,0.36990967,0.00025
86,0.2194793460016348,0.21954362094402313,4.5850687,0.3701915,0.00025
87,0.21945540074791228,0.2197185456752777,4.5883536,0.3693637,0.00025
88,0.2194582324246971,0.21964290738105774,4.5773935,0.36968237,0.00025
89,0.21953521380010915,0.21950873732566833,4.5766945,0.36918375,0.00025
90,0.2194714958266336,0.21963737905025482,4.58744,0.36918554,0.00025
91,0.21946709162118483,0.2196318656206131,4.596341,0.36966598,0.00025
92,0.2194346466234752,0.21956144273281097,4.587368,0.36955082,0.00025
93,0.21952788273290713,0.21952436864376068,4.5807257,0.36942425,0.00025
94,0.21947932593068298,0.2196837067604065,4.588712,0.3695588,0.00025
95,0.21950765927227175,0.21953412890434265,4.585669,0.3692727,0.00025
96,0.2193091058609437,0.2194613814353943,4.5836053,0.368964,0.000125
97,0.21931647159615342,0.21944749355316162,4.587443,0.36951092,0.000125
98,0.2192897833123499,0.2193574160337448,4.5736217,0.36915955,0.000125
99,0.2192970284697961,0.2193981260061264,4.583739,0.3696492,0.000125
100,0.21931059932222172,0.21959224343299866,4.586341,0.36991355,0.000125
